MZ501091.1_prot_QXV82381.1_39_unknown	MZ501091.1_prot_QXV82381.1_39_unknown
MZ501091.1_prot_QXV82381.1_39_unknown	MZ501110.1_prot_QXV85456.1_34_unknown
MZ501091.1_prot_QXV82381.1_39_unknown	MZ501104.1_prot_QXV84499.1_39_unknown
MZ501091.1_prot_QXV82381.1_39_unknown	MZ501071.1_prot_QXV79552.1_40_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501098.1_prot_QXV83546.1_179_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501113.1_prot_QXV86016.1_179_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501050.1_prot_QXV76032.1_178_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501089.1_prot_QXV82159.1_178_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501065.1_prot_QXV78619.1_178_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501067.1_prot_QXV79169.1_180_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501096.1_prot_QXV83209.1_178_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501052.1_prot_QXV76391.1_182_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501046.1_prot_QXV75455.1_179_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501106.1_prot_QXV84919.1_183_unknown
MZ501098.1_prot_QXV83546.1_179_unknown	MZ501066.1_prot_QXV78892.1_184_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501083.1_prot_QXV81325.1_202_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501062.1_prot_QXV78109.1_207_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501048.1_prot_QXV75752.1_201_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501102.1_prot_QXV84282.1_203_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501061.1_prot_QXV77880.1_186_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501111.1_prot_QXV85719.1_209_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501094.1_prot_QXV82946.1_205_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501093.1_prot_QXV82720.1_200_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501073.1_prot_QXV79990.1_204_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501060.1_prot_QXV77672.1_206_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501054.1_prot_QXV76774.1_208_unknown
MZ501083.1_prot_QXV81325.1_202_unknown	MZ501082.1_prot_QXV81102.1_202_unknown
MZ501076.1_prot_QXV80480.1_127_known	MZ501076.1_prot_QXV80480.1_127_known
MZ501076.1_prot_QXV80480.1_127_known	MZ501109.1_prot_QXV85366.1_126_known
MZ501076.1_prot_QXV80480.1_127_known	MZ501072.1_prot_QXV79732.1_125_known
MZ501076.1_prot_QXV80480.1_127_known	MZ501105.1_prot_QXV84677.1_121_known
MZ501090.1_prot_QXV82339.1_86_unknown	MZ501090.1_prot_QXV82339.1_86_unknown
MZ501090.1_prot_QXV82339.1_86_unknown	MZ501069.1_prot_QXV79445.1_88_unknown
MZ501090.1_prot_QXV82339.1_86_unknown	MZ501079.1_prot_QXV80763.1_88_unknown
MZ501090.1_prot_QXV82339.1_86_unknown	MZ501101.1_prot_QXV84076.1_77_unknown
MZ501067.1_prot_QXV79004.1_15_known	MZ501067.1_prot_QXV79004.1_15_known
MZ501099.1_prot_QXV83670.1_25_unknown	MZ501099.1_prot_QXV83670.1_25_unknown
MZ501103.1_prot_QXV84432.1_128_unknown	MZ501103.1_prot_QXV84432.1_128_unknown
MZ501112.1_prot_QXV85836.1_96_known	MZ501112.1_prot_QXV85836.1_96_known
MZ501112.1_prot_QXV85836.1_96_known	MZ501071.1_prot_QXV79606.1_94_known
MZ501112.1_prot_QXV85836.1_96_known	MZ501091.1_prot_QXV82436.1_94_known
MZ501112.1_prot_QXV85836.1_96_known	MZ501104.1_prot_QXV84555.1_95_known
MZ501112.1_prot_QXV85836.1_96_known	MZ501110.1_prot_QXV85509.1_87_known
MZ501103.1_prot_QXV84346.1_42_unknown	MZ501103.1_prot_QXV84346.1_42_unknown
MZ501074.1_prot_QXV80016.1_5_known	MZ501074.1_prot_QXV80016.1_5_known
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501052.1_prot_QXV76250.1_41_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501096.1_prot_QXV83069.1_38_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501065.1_prot_QXV78480.1_39_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501067.1_prot_QXV79027.1_38_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501106.1_prot_QXV84775.1_39_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501098.1_prot_QXV83405.1_38_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501113.1_prot_QXV85875.1_38_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501066.1_prot_QXV78748.1_40_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MH550421.1_prot_AXN58239.1_198_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	NC_000866.4_prot_NP_049818.1_207_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501050.1_prot_QXV75892.1_38_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501089.1_prot_QXV82020.1_39_unknown
MZ501052.1_prot_QXV76250.1_41_unknown	MZ501046.1_prot_QXV75315.1_39_unknown
MZ501102.1_prot_QXV84113.1_34_known	MZ501102.1_prot_QXV84113.1_34_known
MZ501102.1_prot_QXV84113.1_34_known	MZ501093.1_prot_QXV82555.1_35_known
MZ501102.1_prot_QXV84113.1_34_known	MZ501111.1_prot_QXV85545.1_35_known
MZ501102.1_prot_QXV84113.1_34_known	MZ501094.1_prot_QXV82775.1_34_known
MZ501102.1_prot_QXV84113.1_34_known	MZ501060.1_prot_QXV77501.1_35_known
